molecule_chembl_id,IC50,Units,SmilesValue,standard type,standard relation,document chembl id,assay description,assay type,activity id,pIC50
CHEMBL5974668,300,nM,Cc1c(-c2ccccc2)cccc1-c1cc2cc(CN3CCCC[C@H]3C(=O)O)ccn2c1,IC50,=,CHEMBL5729241,"PD-1/PD-L1 Homogeneous Time-Resolved Fluorescence (HTRF) Binding Assay: The assays were conducted in a standard black 384-well polystyrene plate with a final volume of 20 ?L. Inhibitors were first serially diluted in DMSO and then added to the plate wells before the addition of other reaction components. The final concentration of DMSO in the assay was 1%. The assays were carried out at 25? C. in the PBS buffer (pH 7.4) with 0.05% Tween-20 and 0.1% BSA. Recombinant human PD-L1 protein (19-238) with a His-tag at the C-terminus was purchased from AcroBiosystems (PD1-H5229). Recombinant human PD-1 protein (25-167) with Fc tag at the C-terminus was also purchased from AcroBiosystems (PD1-H5257). PD-L1 and PD-1 proteins were diluted in the assay buffer and 10 ?L was added to the plate well. Plates were centrifuged and proteins were preincubated with inhibitors for 40 minutes. The incubation was followed by the addition of 10 ?L of HTRF detection buffer supplemented with Europium cryptate-labeled anti-human IgG (PerkinElmer-AD0212) specific for Fc and anti-His antibody conjugated to SureLight?-Allophycocyanin (APC, PerkinElmer-AD0059H). After centrifugation, the plate was incubated at 25? C. for 60 min. before reading on a PHERAstar FS plate reader (665 nm/620 nm ratio). Final concentrations in the assay were ?3 nM PD1, 10 nM PD-L1, 1 nM europium anti-human IgG and 20 nM anti-His-Allophycocyanin. IC50 determination was performed by fitting the curve of percent control activity versus the log of the inhibitor concentration using the GraphPad Prism 5.0 software.",B,28757471,6.522878745
CHEMBL5974760,0.12,nM,COc1nc(-c2cccc(-c3cccc(-c4cnc(CN5CC(NS(C)(=O)=O)C5)c(OC)n4)c3Cl)c2Cl)cnc1CNC[C@@H]1CCC(=O)N1,IC50,=,CHEMBL5727827,"Biochemical Protein-Protein Interaction Assay: Compounds were tested in biochemical protein-protein interaction assays to determine if they can specifically block the interaction between the extracellular domains of PD-1/PD-L1 or CTLA/CD80. Binding of the protein pairs is measured using a bead based Amplified Luminescent Proximity Homogeneous Assay (ALPHA) platform. Binding of each protein pair results in proximity of the donor and acceptor beads which leads to an increase in ALPHA signal. Disruption of the protein-protein interaction with a test compound results in a decrease in ALPHA signal. Assays are performed in 25 mM Hepes (pH 7.4), 150 mM NaCl, 3.4 mM EDTA, 0.005% Tween 20, and 0.01% BSA. Final protein concentration in the assays were 0.3 nM (His tagged PD-L1), 2.5 nM (biotinylated Fc-PD-1), 1 nM (His tagged CTLA4) and 1 nM (biotinylated CD80). After an assay reaction time of 60 minutes at 25? C., binding was measured with addition of 20 ?g/mL ALPHA assay acceptor beads (anti-His coated) and 20 g/mL ALPHA assay donor beads (streptavidin coated). IC50 values were calculated from the fit of the dose-response curves to a four-parameter equation.",B,28037117,9.920818754
CHEMBL5974918,26900,nM,C/C(=C\C#N)NCc1cc(Cl)c(OCc2cccc(-c3ccccc3)c2Br)cc1OCc1cccnc1,IC50,=,CHEMBL5728389,"In Vitro Activity Assay: In vitro activity evaluation: Cisbio PD-1/PD-L1 binding assay kit was applied for the detection method of in vitro enzymology level.Screening Principles and Methods of PD-1/PD-L1 Small Molecule Inhibitors1) Principle: PD-1 protein is with HIS tag, and PD-1 ligand PD-L1 is with hFc tag. Eu labeled anti-hFc antibody and XL665 labeled anti-HIS antibody are combined with the above two label proteins respectively. After laser excitation, energy can be transferred from donor Eu to receptor XL665, allowing XL665 to glow. After adding inhibitors (compounds or antibodies), blocking the binding of PD-1 and PD-L1 makes the distance between Eu and XL665 far away, the energy can not be transferred, and XL665 does not glow.2) Experimental method: The specific method can be referred to Cisbio's PD-1/PD-L1 Kit (item 64CUS000C-2). Reagents should be dispensed in the following order. For 384-well white ELISA plate, 2 ?l of diluent or target compound diluted with diluent was added to each well, and then 4 ?l of PD-1 protein and 4 ?l of PD-L1 protein were added per well, incubated for 15 min at room temperature; and 10 ?l of a mixture of anti-Tag1-Eu3+ and anti-Tag2-XL665 was added per well and incubated for 1 h to 4 h at room temperature and the fluorescence signals at 665 nm and 620 nm were measured with an Envison instrument. HTRF rate=(665 nm/620 nm)*104. 8-10 concentrations were detected for each compound and IC50 was calculated by Graphpad software.",B,28307969,4.57024772
CHEMBL5975129,0.064,nM,COc1nc(-c2cccc(-c3cccc(-c4cnc(CN5CC6(CNC(=O)C6)C5)c(OC)n4)c3Cl)c2Cl)ccc1C1=NCCN1,IC50,=,CHEMBL5727827,"Biochemical Protein-Protein Interaction Assay: Compounds were tested in biochemical protein-protein interaction assays to determine if they can specifically block the interaction between the extracellular domains of PD-1/PD-L1 or CTLA/CD80. Binding of the protein pairs is measured using a bead based Amplified Luminescent Proximity Homogeneous Assay (ALPHA) platform. Binding of each protein pair results in proximity of the donor and acceptor beads which leads to an increase in ALPHA signal. Disruption of the protein-protein interaction with a test compound results in a decrease in ALPHA signal. Assays are performed in 25 mM Hepes (pH 7.4), 150 mM NaCl, 3.4 mM EDTA, 0.005% Tween 20, and 0.01% BSA. Final protein concentration in the assays were 0.3 nM (His tagged PD-L1), 2.5 nM (biotinylated Fc-PD-1), 1 nM (His tagged CTLA4) and 1 nM (biotinylated CD80). After an assay reaction time of 60 minutes at 25? C., binding was measured with addition of 20 ?g/mL ALPHA assay acceptor beads (anti-His coated) and 20 g/mL ALPHA assay donor beads (streptavidin coated). IC50 values were calculated from the fit of the dose-response curves to a four-parameter equation.",B,28035797,10.19382003
CHEMBL5975757,0.186,nM,COc1nc(-c2cccc(-c3cccc(-c4cnc(CNCc5cn[nH]c5)c(OC)n4)c3Cl)c2Cl)cnc1CNCc1cn[nH]c1,IC50,=,CHEMBL5727827,"Biochemical Protein-Protein Interaction Assay: Compounds were tested in biochemical protein-protein interaction assays to determine if they can specifically block the interaction between the extracellular domains of PD-1/PD-L1 or CTLA/CD80. Binding of the protein pairs is measured using a bead based Amplified Luminescent Proximity Homogeneous Assay (ALPHA) platform. Binding of each protein pair results in proximity of the donor and acceptor beads which leads to an increase in ALPHA signal. Disruption of the protein-protein interaction with a test compound results in a decrease in ALPHA signal. Assays are performed in 25 mM Hepes (pH 7.4), 150 mM NaCl, 3.4 mM EDTA, 0.005% Tween 20, and 0.01% BSA. Final protein concentration in the assays were 0.3 nM (His tagged PD-L1), 2.5 nM (biotinylated Fc-PD-1), 1 nM (His tagged CTLA4) and 1 nM (biotinylated CD80). After an assay reaction time of 60 minutes at 25? C., binding was measured with addition of 20 ?g/mL ALPHA assay acceptor beads (anti-His coated) and 20 g/mL ALPHA assay donor beads (streptavidin coated). IC50 values were calculated from the fit of the dose-response curves to a four-parameter equation.",B,28036823,9.730487056
CHEMBL5975982,0.064,nM,COc1nc(-c2cccc(-c3cccc4c3CC[C@@H]4Oc3nc(OC)c(CN4CC5(C(=O)O)CCC4CC5)cc3C(F)(F)F)c2Cl)ccc1CNC[C@@H]1CCC(=O)N1,IC50,=,CHEMBL5727946,"PD-1/PD-L1 & CTLA/CD80 Biochemical Protein-Protein Interaction Assay: Compounds were tested in biochemical protein-protein interaction assays to determine if they can specifically block the interaction between the extracellular domains of PD-1/PD-L1 or CTLA/CD80. Binding of the protein pairs is measured using a bead based Amplified Luminescent Proximity Homogeneous Assay (ALPHA) platform. Binding of each protein pair results in proximity of the donor and acceptor beads which leads to an increase in ALPHA signal. Disruption of the protein-protein interaction with a test compound results in a decrease in ALPHA signal. Assays are performed in 25 mM Hepes (pH 7.4), 150 mM NaCl, 3.4 mM EDTA, 0.005% Tween 20, and 0.01% BSA. Final protein concentration in the assays were 0.3 nM (His tagged PD-L1), 2.5 nM (biotinylated Fc-PD-1), 1 nM (His tagged CTLA4) and 1 nM (biotinylated CD80). After an assay reaction time of 60 minutes at 25? C., binding was measured with addition of 20 ?g/mL ALPHA assay acceptor beads (anti-His coated) and 20 ?g/mL ALPHA assay donor beads (streptavidin coated). IC50 values were calculated from the fit of the dose-response curves to a four-parameter equation.",B,28103786,10.19382003
CHEMBL5976097,0.064,nM,COc1nc(-c2cccc(-c3cccc4c3CC[C@@H]4Oc3nc(OC)c(CN[C@@H](C)C(=O)N(C)C)cc3C(F)(F)F)c2Cl)ccc1CNC[C@@H]1CCC(=O)N1,IC50,=,CHEMBL5727946,"PD-1/PD-L1 & CTLA/CD80 Biochemical Protein-Protein Interaction Assay: Compounds were tested in biochemical protein-protein interaction assays to determine if they can specifically block the interaction between the extracellular domains of PD-1/PD-L1 or CTLA/CD80. Binding of the protein pairs is measured using a bead based Amplified Luminescent Proximity Homogeneous Assay (ALPHA) platform. Binding of each protein pair results in proximity of the donor and acceptor beads which leads to an increase in ALPHA signal. Disruption of the protein-protein interaction with a test compound results in a decrease in ALPHA signal. Assays are performed in 25 mM Hepes (pH 7.4), 150 mM NaCl, 3.4 mM EDTA, 0.005% Tween 20, and 0.01% BSA. Final protein concentration in the assays were 0.3 nM (His tagged PD-L1), 2.5 nM (biotinylated Fc-PD-1), 1 nM (His tagged CTLA4) and 1 nM (biotinylated CD80). After an assay reaction time of 60 minutes at 25? C., binding was measured with addition of 20 ?g/mL ALPHA assay acceptor beads (anti-His coated) and 20 ?g/mL ALPHA assay donor beads (streptavidin coated). IC50 values were calculated from the fit of the dose-response curves to a four-parameter equation.",B,28104380,10.19382003
CHEMBL5976125,46,nM,Cc1c(CCc2cc(CNC(CO)C(=O)O)ccc2C(F)(F)F)cccc1-c1ccccc1,IC50,=,CHEMBL5729193,"Homogenouse Time-Resolved Fluorescence (HTRF) Binding Assay: Experimental Procedure1. The compound was formulated to 10 concentrations with a three-fold concentration gradient with 100% DMSO.2. The solution of the compound in DMSO was added to Dilute Buffer, and mixed evenly and then transferred to a 96-well plate.3. PD-L1 was diluted with Dilute Buffer and added to the 96-well plate above.4. PD-1 was diluted with Dilute Buffer, then added to the 96-well plate above and incubated at room temperature for 30 minutes.5. One portion of anti-tag1-Eu and one portion of anti-tag2-XL665 were added to Detection Buffer, mixed evenly and transferred to the 96-well plate above.6. The mixed solution in the 96-well plate were incubated at room temperature for 1 to 24 hours.7. HTRF values were read by Envision.",B,28738499,7.337242168
CHEMBL5976178,3,nM,Cc1c(COc2cc(OCc3cncc(C#N)c3)c(CN[C@H](C(=O)O)C(C)C)cc2Cl)cccc1-c1ccc2oc(N3CCN(C)CC3)nc2c1,IC50,=,CHEMBL5728199,"Homogenous Time-Resolved Fluorescence (HTRF) binding assay: The interaction of PD-1 and PD-L1 can be assessed using soluble, purified preparations of the extracellular domains of the two proteins. The PD-1 and PD-L1 protein extracellular domains were expressed as fusion proteins with detection tags, for PD-1, the tag was the Fc portion of Immunoglobulin (PD-1-Ig) and for PD-L1 it was the 6 histidine motif (PD-L1-His). All binding studies were performed in an HTRF assay buffer consisting of dPBS supplemented with 0.1% (with) bovine serum albumin and 0.05% (v/v) Tween-20. For the h/PD-L1-His binding assay, inhibitors were pre-incubated with PD-L1-His (10 nM final) for 15 m in 4 ?l of assay buffer, followed by addition of PD-1-Ig (20 nM final) in 1 ?l of assay buffer and further incubation for 15 m. HTRF detection was achieved using europium crypate-labeled anti-Ig (1 nM final) and allophycocyanin (APC) labeled anti-His (20 nM final). Antibodies were diluted in HTRF detection buffer and 5 ?l was dispensed on top of the binding reaction. The reaction mixture was allowed to equilibrate for 30 minutes and the resulting signal (665 nm/620 nm ratio) was obtained using an EnVision fluorometer. Additional binding assays were established between the human proteins PD-1-Ig/PD-L2-His (20 & 5 nM, respectively) and CD8O-His/PD-L1-Ig (100 & 10 nM, respectively).",B,28220774,8.522878745
CHEMBL5976291,0.072,nM,COc1nc(-c2cccc(-c3cccc4c3CC[C@@H]4Nc3nc(OC)c(CNCCC(=O)O)cc3C(F)(F)F)c2Cl)ccc1CN[C@H]1C[C@](C)(O)C1,IC50,=,CHEMBL5727946,"PD-1/PD-L1 & CTLA/CD80 Biochemical Protein-Protein Interaction Assay: Compounds were tested in biochemical protein-protein interaction assays to determine if they can specifically block the interaction between the extracellular domains of PD-1/PD-L1 or CTLA/CD80. Binding of the protein pairs is measured using a bead based Amplified Luminescent Proximity Homogeneous Assay (ALPHA) platform. Binding of each protein pair results in proximity of the donor and acceptor beads which leads to an increase in ALPHA signal. Disruption of the protein-protein interaction with a test compound results in a decrease in ALPHA signal. Assays are performed in 25 mM Hepes (pH 7.4), 150 mM NaCl, 3.4 mM EDTA, 0.005% Tween 20, and 0.01% BSA. Final protein concentration in the assays were 0.3 nM (His tagged PD-L1), 2.5 nM (biotinylated Fc-PD-1), 1 nM (His tagged CTLA4) and 1 nM (biotinylated CD80). After an assay reaction time of 60 minutes at 25? C., binding was measured with addition of 20 ?g/mL ALPHA assay acceptor beads (anti-His coated) and 20 ?g/mL ALPHA assay donor beads (streptavidin coated). IC50 values were calculated from the fit of the dose-response curves to a four-parameter equation.",B,28103543,10.1426675
CHEMBL5976966,4590,nM,CSCC[C@H](NCc1ccc(OCc2cccc(-c3ccccc3)c2Br)cc1OCc1cccc(C#N)c1)C(=O)O,IC50,=,CHEMBL5728311,"In Vitro Activity Assay: 1) Principle: PD-1 protein is with HIS tag, and PD-1 ligand PD-L1 is with hFc tag. Eu labeled anti-hFc antibody and XL665 labeled anti-HIS antibody are combined with the above two label proteins respectively. After laser excitation, energy can be transferred from donor Eu to receptor XL665, allowing XL665 to glow. After adding inhibitors (compounds or antibodies), blocking the binding of PD-1 and PD-L1 makes the distance between Eu and XL665 far away, the energy can not be transferred, and XL665 does not glow.2) Experimental method: The specific method can be referred to Cisbio's PD-1/PD-L1 Kit (item 64CUS000C-2). Reagents should be dispensed in the following order. For 384-well white ELISA plate, 2 ?l of diluent or target compound diluted with diluent was added to each well, and then 4 ?l of PD-1 protein and 4 ?l of PD-L1 protein were added per well, incubated for 15 min at room temperature; and 10 ?l of a mixture of anti-Tag1-Eu3+ and anti-Tag2-XL665 was added per well and incubated for 1 h to 4 h at room temperature and the fluorescence signals at 665 nm and 620 nm were measured with an Envison instrument. HTRF rate=(665 nm/620 nm)*104. 8-10 concentrations were detected for each compound and IC50 was calculated by Graphpad software.",B,28262390,5.338187314
CHEMBL5977656,2.99,nM,CNc1nc(-c2cccc(-c3cccc(-c4cnc(CNC[C@@H]5CCC(=O)N5)c(OC)n4)c3Cl)c2Cl)cnc1CNC[C@@H]1CCC(=O)N1,IC50,=,CHEMBL5727827,"Biochemical Protein-Protein Interaction Assay: Compounds were tested in biochemical protein-protein interaction assays to determine if they can specifically block the interaction between the extracellular domains of PD-1/PD-L1 or CTLA/CD80. Binding of the protein pairs is measured using a bead based Amplified Luminescent Proximity Homogeneous Assay (ALPHA) platform. Binding of each protein pair results in proximity of the donor and acceptor beads which leads to an increase in ALPHA signal. Disruption of the protein-protein interaction with a test compound results in a decrease in ALPHA signal. Assays are performed in 25 mM Hepes (pH 7.4), 150 mM NaCl, 3.4 mM EDTA, 0.005% Tween 20, and 0.01% BSA. Final protein concentration in the assays were 0.3 nM (His tagged PD-L1), 2.5 nM (biotinylated Fc-PD-1), 1 nM (His tagged CTLA4) and 1 nM (biotinylated CD80). After an assay reaction time of 60 minutes at 25? C., binding was measured with addition of 20 ?g/mL ALPHA assay acceptor beads (anti-His coated) and 20 g/mL ALPHA assay donor beads (streptavidin coated). IC50 values were calculated from the fit of the dose-response curves to a four-parameter equation.",B,28035647,8.524328812
